4KB, 3.03122064087
8KB, 2.04896823044
16KB, 1.34351668895
32KB, 0.850266447731
64KB, 0.380355363363
128KB, 0.194583323387
256KB, 0.116014123916
512KB, 0.12607797277
1MB, 0.07892340798
2MB, 0.178190167892
4MB, 13.6683295386
8MB, 20.3719000186
16MB, 21.4385852498
32MB, 9.94357820554
64MB, 8.42920042162
128MB, 10.1774992178
256MB, 11.286543763
512MB, 11.8970180707
