4KB, 3.18617763545
8KB, 2.21524888252
16KB, 1.42344037016
32KB, 0.983090563758
64KB, 0.559863576438
128KB, 0.352733184909
256KB, 0.235451160462
512KB, 0.173709987684
1MB, 0.141810399369
2MB, 0.18340812235
4MB, 0.171746623775
8MB, 0.14720717857
16MB, 0.134313677193
32MB, 0.139458679894
64MB, 0.133201501271
128MB, 0.134470448038
256MB, 0.154812891836
512MB, 0.160661637526
