4KB, 4.33427349009
8KB, 2.33088062406
16KB, 1.84911737004
32KB, 1.10117571128
64KB, 0.521889560386
128KB, 0.267221554195
256KB, 0.21024871665
512KB, 0.16307759272
1MB, 0.132278279383
2MB, 0.155439720411
4MB, 0.136714226866
8MB, 0.114123558519
16MB, 0.0841388191369
32MB, 0.082457540125
64MB, 0.0660598090731
128MB, 1.55644693319
256MB, 2.15862020595
512MB, 2.42385870429
